Product_Name,Size,Milk,Whip,Serving_Size_ml,Calories,Total_Fat_g,Saturated_Fat_g,Trans_Fat_g,Cholesterol_mg,Sodium_mg,Carbohydrates_g,Dietary_Fiber_g,Sugar_g,Protein_g,Vitamin_A_%DV,Vitamin_C_%DV,Calcium_%DV,Iron_%DV,Caffiene_mg
Iced Oprah Cinnamon Chai Latte,Venti®,2%,No Whip,709.0,290.0,6.0,3.5,0.2,25.0,150.0,48.0,0.0,45.0,10.0,15.0,0.0,30.0,0.0,75.0
Iced Oprah Cinnamon Chai Latte,Venti®,Whole,No Whip,709.0,320.0,9.0,5.0,0.3,30.0,135.0,48.0,0.0,45.0,9.0,15.0,0.0,30.0,0.0,75.0
Iced Oprah Cinnamon Chai Latte,Venti®,Soy,No Whip,709.0,260.0,4.5,0.5,0.0,0.0,120.0,43.0,1.0,38.0,8.0,10.0,0.0,35.0,15.0,75.0
Iced Oprah Cinnamon Chai Latte,Venti®,Coconut,No Whip,709.0,240.0,6.0,6.0,0.0,0.0,125.0,44.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,75.0
Passion Tango Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passion Tango Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passion Tango Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Passion Tango Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iced Passion Tango tea,Tall,No Milk,No Whip,354.0,60.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Iced Passion Tango tea,Grande,No Milk,No Whip,473.0,80.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Iced Passion Tango tea,Venti®,No Milk,No Whip,709.0,120.0,0.0,0.0,0.0,0.0,15.0,30.0,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0
Iced Passion Tango tea,Trenta,No Milk,No Whip,887.0,140.0,0.0,0.0,0.0,0.0,20.0,35.0,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0
Iced Passion Tango Tea Lemonade,Tall,No Milk,No Whip,354.0,90.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,24.0,0.1,0.0,10.0,0.0,0.0,0.0
Iced Passion Tango Tea Lemonade,Grande,No Milk,No Whip,473.0,120.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,32.0,0.1,0.0,15.0,0.0,0.0,0.0
Iced Passion Tango Tea Lemonade,Venti®,No Milk,No Whip,709.0,190.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,47.0,0.1,0.0,20.0,2.0,0.0,0.0
Iced Passion Tango Tea Lemonade,Trenta,No Milk,No Whip,887.0,220.0,0.0,0.0,0.0,0.0,10.0,58.0,0.0,57.0,0.1,0.0,25.0,2.0,0.0,0.0
Peach Iced Green Tea,Tall,No Milk,No Whip,354.0,60.0,0.1,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,20.0
Peach Iced Green Tea,Grande,No Milk,No Whip,473.0,80.0,0.2,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,25.0
Peach Iced Green Tea,Venti®,No Milk,No Whip,709.0,130.0,0.3,0.0,0.0,0.0,2.0,31.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,40.0
Peach Iced Green Tea,Trenta,No Milk,No Whip,887.0,150.0,0.3,0.0,0.0,0.0,2.0,36.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,50.0
Peach Iced Green Tea Lemonade,Tall,No Milk,No Whip,354.0,100.0,0.1,0.0,0.0,0.0,0.0,25.0,0.0,24.0,0.1,0.0,10.0,0.0,0.0,20.0
Peach Iced Green Tea Lemonade,Grande,No Milk,No Whip,473.0,130.0,0.2,0.0,0.0,0.0,1.0,33.0,0.0,32.0,0.1,0.0,15.0,0.0,0.0,25.0
Peach Iced Green Tea Lemonade,Venti®,No Milk,No Whip,709.0,190.0,0.3,0.0,0.0,0.0,2.0,49.0,0.0,48.0,0.1,0.0,20.0,0.0,0.0,40.0
Peach Iced Green Tea Lemonade,Trenta,No Milk,No Whip,887.0,240.0,0.3,0.0,0.0,0.0,2.0,60.0,0.0,59.0,0.1,0.0,25.0,0.0,0.0,50.0
Peach Tranquility Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peach Tranquility Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peach Tranquility Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peach Tranquility Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youthberry Brewed Tea,Short,No Milk,No Whip,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Youthberry Brewed Tea,Tall,No Milk,No Whip,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Youthberry Brewed Tea,Grande,No Milk,No Whip,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Youthberry Brewed Tea,Venti®,No Milk,No Whip,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Cool Lime Starbucks RefreshersTM Beverage,Tall,No Milk,No Whip,354.0,60.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,14.0,0.1,0.0,90.0,0.0,0.0,35.0
Cool Lime Starbucks RefreshersTM Beverage,Grande,No Milk,No Whip,473.0,70.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,18.0,0.1,0.0,120.0,0.0,0.0,45.0
Cool Lime Starbucks RefreshersTM Beverage,Trenta,No Milk,No Whip,887.0,150.0,0.0,0.0,0.0,0.0,4.0,37.0,0.0,36.0,0.3,0.0,240.0,0.0,0.0,90.0
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Tall,No Milk,No Whip,354.0,70.0,0.1,0.0,0.0,0.0,2.0,18.0,1.0,15.0,0.1,0.0,90.0,0.0,2.0,35.0
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Grande,No Milk,No Whip,473.0,90.0,0.1,0.0,0.0,0.0,3.0,22.0,1.0,20.0,0.1,0.0,110.0,0.0,2.0,45.0
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Venti®,No Milk,No Whip,709.0,130.0,0.1,0.0,0.0,0.0,4.0,32.0,1.0,29.0,0.2,0.0,170.0,2.0,2.0,70.0
Very Berry Hibiscus Starbucks RefreshersTM Beverage,Trenta,No Milk,No Whip,887.0,180.0,0.2,0.0,0.0,0.0,5.0,44.0,3.0,40.0,0.3,0.0,230.0,2.0,2.0,90.0
Chocolate Smoothie,Grande,Nonfat,No Whip,473.0,300.0,2.5,1.5,0.0,5.0,160.0,53.0,8.0,34.0,20.0,10.0,15.0,20.0,25.0,20.0
Chocolate Smoothie,Grande,2%,No Whip,473.0,320.0,5.0,3.0,0.1,15.0,170.0,53.0,8.0,34.0,20.0,10.0,15.0,20.0,25.0,20.0
Chocolate Smoothie,Grande,Whole,No Whip,473.0,340.0,7.0,4.0,0.1,15.0,160.0,53.0,8.0,34.0,20.0,8.0,15.0,20.0,25.0,20.0
Chocolate Smoothie,Grande,Coconut,No Whip,473.0,290.0,5.0,4.0,0.0,5.0,150.0,51.0,8.0,32.0,15.0,0.0,15.0,4.0,25.0,20.0
Orange Mango Smoothie,Grande,Nonfat,No Whip,473.0,260.0,1.0,0.3,0.0,5.0,120.0,54.0,6.0,37.0,16.0,50.0,80.0,10.0,6.0,0.0
Orange Mango Smoothie,Grande,2%,No Whip,473.0,270.0,1.5,0.5,0.0,5.0,125.0,53.0,6.0,37.0,16.0,50.0,80.0,10.0,6.0,0.0
Orange Mango Smoothie,Grande,Whole,No Whip,473.0,280.0,2.5,1.0,0.0,5.0,120.0,53.0,6.0,37.0,16.0,50.0,80.0,8.0,6.0,0.0
Orange Mango Smoothie,Grande,Soy,No Whip,473.0,270.0,1.5,0.4,0.0,5.0,120.0,53.0,6.0,36.0,15.0,50.0,80.0,10.0,8.0,0.0
Orange Mango Smoothie,Grande,Coconut,No Whip,473.0,260.0,1.5,1.0,0.0,5.0,120.0,53.0,6.0,36.0,14.0,45.0,80.0,4.0,6.0,0.0
Strawberry Smoothie,Grande,Nonfat,No Whip,473.0,290.0,1.0,0.3,0.0,5.0,125.0,60.0,7.0,41.0,16.0,4.0,35.0,10.0,10.0,0.0
Strawberry Smoothie,Grande,2%,No Whip,473.0,300.0,2.0,1.0,0.0,5.0,130.0,60.0,7.0,41.0,16.0,4.0,35.0,10.0,10.0,0.0
Strawberry Smoothie,Grande,Whole,No Whip,473.0,300.0,2.5,1.0,0.0,10.0,125.0,60.0,7.0,41.0,15.0,4.0,35.0,10.0,10.0,0.0
Strawberry Smoothie,Grande,Soy,No Whip,473.0,290.0,1.5,0.4,0.0,5.0,125.0,59.0,7.0,40.0,15.0,2.0,35.0,10.0,15.0,0.0
Strawberry Smoothie,Grande,Coconut,No Whip,473.0,290.0,2.0,1.0,0.0,5.0,125.0,59.0,7.0,41.0,14.0,0.0,35.0,6.0,10.0,0.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,200.0,0.1,0.1,0.0,0.0,150.0,47.0,0.0,46.0,3.0,4.0,0.0,8.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354.0,280.0,8.0,5.0,0.2,30.0,160.0,50.0,0.0,48.0,3.0,15.0,0.0,10.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,210.0,1.5,1.0,0.0,5.0,160.0,47.0,0.0,46.0,3.0,4.0,0.0,8.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,2%,Whip,354.0,290.0,10.0,6.0,0.3,35.0,170.0,50.0,0.0,48.0,3.0,15.0,0.0,10.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Whole,Whip,354.0,300.0,11.0,6.0,0.3,35.0,160.0,50.0,0.0,48.0,3.0,15.0,0.0,10.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,200.0,1.5,0.2,0.0,0.0,150.0,46.0,0.0,44.0,2.0,4.0,0.0,10.0,4.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Soy,Whip,354.0,290.0,9.0,5.0,0.2,30.0,160.0,48.0,0.0,46.0,3.0,10.0,0.0,10.0,4.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,200.0,1.5,1.5,0.0,0.0,150.0,47.0,0.0,45.0,0.4,0.0,0.0,0.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Tall,Coconut,Whip,354.0,280.0,10.0,7.0,0.2,30.0,160.0,49.0,0.0,47.0,1.0,10.0,0.0,2.0,0.0,65.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,290.0,0.1,0.1,0.0,0.0,220.0,69.0,0.0,67.0,4.0,6.0,0.0,10.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473.0,400.0,11.0,7.0,0.3,45.0,230.0,72.0,0.0,69.0,4.0,20.0,0.0,15.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,300.0,2.0,1.0,0.1,10.0,220.0,68.0,0.0,67.0,4.0,6.0,0.0,10.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,2%,Whip,473.0,420.0,13.0,8.0,0.4,50.0,230.0,72.0,0.0,69.0,4.0,20.0,0.0,15.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,310.0,3.0,2.0,0.1,10.0,220.0,68.0,0.0,67.0,3.0,4.0,0.0,10.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Whole,Whip,473.0,430.0,14.0,9.0,0.4,50.0,230.0,72.0,0.0,69.0,4.0,15.0,0.0,10.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,290.0,1.5,0.2,0.0,0.0,210.0,67.0,1.0,64.0,3.0,4.0,0.0,10.0,6.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Soy,Whip,473.0,410.0,13.0,7.0,0.3,40.0,220.0,70.0,1.0,67.0,4.0,15.0,0.0,15.0,6.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,290.0,2.0,2.0,0.0,0.0,210.0,68.0,0.0,66.0,0.5,0.0,0.0,0.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Grande,Coconut,Whip,473.0,400.0,13.0,9.0,0.3,40.0,220.0,71.0,0.0,69.0,1.0,15.0,0.0,2.0,0.0,95.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,370.0,0.2,0.1,0.0,5.0,290.0,88.0,0.0,86.0,5.0,8.0,0.0,15.0,2.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709.0,490.0,11.0,7.0,0.3,45.0,300.0,92.0,0.0,88.0,6.0,20.0,0.0,20.0,2.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,400.0,3.0,1.5,0.1,10.0,290.0,88.0,0.0,86.0,5.0,8.0,0.0,15.0,2.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,2%,Whip,709.0,510.0,14.0,8.0,0.4,55.0,300.0,91.0,0.0,88.0,6.0,20.0,0.0,20.0,2.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,410.0,5.0,2.5,0.1,15.0,290.0,88.0,0.0,86.0,5.0,6.0,0.0,15.0,2.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Whole,Whip,709.0,530.0,16.0,10.0,0.5,55.0,300.0,91.0,0.0,88.0,6.0,20.0,0.0,15.0,2.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,380.0,2.5,0.3,0.0,0.0,280.0,86.0,1.0,82.0,4.0,6.0,0.0,15.0,8.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Soy,Whip,709.0,500.0,14.0,7.0,0.3,40.0,290.0,89.0,1.0,85.0,5.0,20.0,0.0,20.0,8.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,380.0,3.0,3.0,0.0,0.0,280.0,87.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,125.0
Caffè Vanilla Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709.0,490.0,14.0,10.0,0.3,40.0,290.0,90.0,0.0,87.0,1.0,15.0,0.0,2.0,0.0,125.0
Caramel Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,180.0,0.1,0.0,0.0,0.0,160.0,42.0,0.0,42.0,3.0,4.0,0.0,10.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Nonfat,Whip,354.0,280.0,9.0,5.0,0.2,35.0,180.0,47.0,0.0,47.0,3.0,15.0,0.0,10.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,190.0,1.5,1.0,0.1,5.0,170.0,42.0,0.0,42.0,3.0,4.0,0.0,10.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,2%,Whip,354.0,290.0,10.0,6.0,0.3,40.0,180.0,47.0,0.0,46.0,3.0,15.0,0.0,10.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,200.0,2.5,1.5,0.1,10.0,160.0,42.0,0.0,42.0,3.0,4.0,0.0,8.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Whole,Whip,354.0,300.0,11.0,7.0,0.3,40.0,180.0,47.0,0.0,46.0,3.0,15.0,0.0,10.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,190.0,1.5,0.2,0.0,0.0,160.0,41.0,0.0,40.0,2.0,4.0,0.0,10.0,4.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Soy,Whip,354.0,280.0,10.0,6.0,0.2,30.0,170.0,46.0,0.0,45.0,3.0,15.0,0.0,10.0,4.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,180.0,2.0,1.5,0.0,0.0,160.0,41.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Tall,Coconut,Whip,354.0,280.0,10.0,7.0,0.2,30.0,170.0,46.0,0.0,45.0,1.0,10.0,0.0,2.0,0.0,70.0
Caramel Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,260.0,0.1,0.1,0.0,0.0,230.0,60.0,0.0,60.0,4.0,6.0,0.0,10.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Nonfat,Whip,473.0,390.0,12.0,8.0,0.3,45.0,240.0,67.0,0.0,66.0,4.0,20.0,0.0,15.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,270.0,2.0,1.5,0.1,10.0,230.0,60.0,0.0,60.0,4.0,6.0,0.0,10.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,2%,Whip,473.0,410.0,14.0,9.0,0.4,50.0,250.0,67.0,0.0,66.0,4.0,20.0,0.0,15.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,280.0,3.5,2.0,0.1,10.0,230.0,60.0,0.0,60.0,3.0,4.0,0.0,10.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Whole,Whip,473.0,420.0,15.0,9.0,0.4,55.0,250.0,67.0,0.0,66.0,4.0,20.0,0.0,15.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,260.0,1.5,0.2,0.0,0.0,220.0,59.0,0.0,57.0,3.0,4.0,0.0,10.0,6.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Soy,Whip,473.0,400.0,14.0,8.0,0.3,45.0,240.0,65.0,0.0,63.0,4.0,15.0,0.0,15.0,6.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,260.0,2.0,2.0,0.0,0.0,220.0,59.0,0.0,58.0,0.5,0.0,0.0,0.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Grande,Coconut,Whip,473.0,390.0,14.0,10.0,0.3,45.0,240.0,65.0,0.0,64.0,1.0,15.0,0.0,2.0,0.0,100.0
Caramel Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,340.0,0.1,0.1,0.0,5.0,300.0,79.0,0.0,78.0,5.0,10.0,0.0,20.0,2.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Nonfat,Whip,709.0,470.0,12.0,8.0,0.3,45.0,320.0,85.0,0.0,84.0,6.0,25.0,0.0,20.0,2.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,360.0,3.0,2.0,0.1,10.0,310.0,78.0,0.0,78.0,5.0,8.0,0.0,20.0,2.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,2%,Whip,709.0,500.0,15.0,9.0,0.5,55.0,330.0,85.0,0.0,84.0,6.0,20.0,0.0,20.0,2.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,380.0,5.0,3.0,0.1,15.0,300.0,78.0,0.0,78.0,5.0,8.0,0.0,15.0,2.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Whole,Whip,709.0,510.0,17.0,10.0,0.5,60.0,320.0,85.0,0.0,84.0,6.0,20.0,0.0,20.0,2.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,350.0,2.5,0.3,0.0,0.0,290.0,76.0,1.0,74.0,5.0,6.0,0.0,20.0,8.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Soy,Whip,709.0,480.0,14.0,8.0,0.3,45.0,310.0,83.0,1.0,80.0,5.0,20.0,0.0,20.0,8.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,340.0,3.5,3.0,0.0,0.0,300.0,76.0,0.0,75.0,1.0,0.0,0.0,2.0,0.0,130.0
Caramel Frappuccino® Blended Beverage,Venti®,Coconut,Whip,709.0,470.0,15.0,11.0,0.3,45.0,320.0,83.0,0.0,81.0,1.0,15.0,0.0,4.0,0.0,130.0
Coffee Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,160.0,0.1,0.0,0.0,0.0,160.0,36.0,0.0,36.0,3.0,4.0,0.0,10.0,0.0,70.0
Coffee Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,170.0,1.5,1.0,0.0,5.0,160.0,36.0,0.0,36.0,3.0,4.0,0.0,8.0,0.0,70.0
Coffee Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,180.0,2.5,1.5,0.1,10.0,160.0,36.0,0.0,36.0,3.0,4.0,0.0,8.0,0.0,70.0
Coffee Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,160.0,1.5,0.2,0.0,0.0,150.0,35.0,0.0,34.0,2.0,4.0,0.0,10.0,4.0,70.0
Coffee Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,160.0,2.0,1.5,0.0,0.0,150.0,36.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,70.0
Coffee Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,220.0,0.1,0.1,0.0,0.0,210.0,51.0,0.0,50.0,4.0,6.0,0.0,10.0,0.0,95.0
Coffee Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,230.0,2.0,1.0,0.1,10.0,220.0,50.0,0.0,50.0,3.0,6.0,0.0,10.0,0.0,95.0
Coffee Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,240.0,3.0,2.0,0.1,10.0,220.0,50.0,0.0,50.0,3.0,4.0,0.0,10.0,0.0,95.0
Coffee Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,220.0,1.5,0.2,0.0,0.0,210.0,49.0,0.0,47.0,3.0,4.0,0.0,10.0,6.0,95.0
Coffee Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,220.0,2.0,2.0,0.0,0.0,210.0,50.0,0.0,49.0,0.5,0.0,0.0,0.0,0.0,95.0
Coffee Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,310.0,0.1,0.1,0.0,5.0,300.0,70.0,0.0,69.0,6.0,10.0,0.0,20.0,2.0,130.0
Coffee Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,330.0,3.0,1.5,0.1,10.0,310.0,70.0,0.0,69.0,5.0,8.0,0.0,15.0,2.0,130.0
Coffee Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,350.0,5.0,3.0,0.2,15.0,300.0,70.0,0.0,69.0,5.0,8.0,0.0,15.0,2.0,130.0
Coffee Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,310.0,2.5,0.3,0.0,0.0,300.0,68.0,1.0,66.0,5.0,6.0,0.0,20.0,8.0,130.0
Coffee Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,310.0,3.5,3.0,0.0,0.0,300.0,69.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,135.0
Espresso Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,150.0,0.0,0.0,0.0,0.0,135.0,34.0,0.0,33.0,2.0,2.0,0.0,6.0,0.0,130.0
Espresso Frappuccino® Blended Beverage,Tall,2%,No Whip,354.0,150.0,1.0,0.5,0.0,5.0,140.0,34.0,0.0,33.0,2.0,2.0,0.0,6.0,0.0,130.0
Espresso Frappuccino® Blended Beverage,Tall,Whole,No Whip,354.0,160.0,1.5,1.0,0.0,5.0,140.0,34.0,0.0,33.0,2.0,2.0,0.0,6.0,0.0,130.0
Espresso Frappuccino® Blended Beverage,Tall,Soy,No Whip,354.0,150.0,1.0,0.1,0.0,0.0,135.0,33.0,0.0,31.0,2.0,2.0,0.0,6.0,2.0,130.0
Espresso Frappuccino® Blended Beverage,Tall,Coconut,No Whip,354.0,150.0,1.0,1.0,0.0,0.0,135.0,34.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,130.0
Espresso Frappuccino® Blended Beverage,Grande,Nonfat,No Whip,473.0,210.0,0.1,0.0,0.0,0.0,200.0,50.0,0.0,49.0,3.0,4.0,0.0,8.0,0.0,165.0
Espresso Frappuccino® Blended Beverage,Grande,2%,No Whip,473.0,220.0,1.5,0.5,0.0,5.0,210.0,50.0,0.0,48.0,3.0,4.0,0.0,8.0,0.0,165.0
Espresso Frappuccino® Blended Beverage,Grande,Whole,No Whip,473.0,230.0,2.5,1.5,0.1,5.0,200.0,50.0,0.0,48.0,3.0,4.0,0.0,8.0,0.0,165.0
Espresso Frappuccino® Blended Beverage,Grande,Soy,No Whip,473.0,220.0,1.0,0.1,0.0,0.0,200.0,49.0,0.0,47.0,3.0,2.0,0.0,8.0,4.0,165.0
Espresso Frappuccino® Blended Beverage,Grande,Coconut,No Whip,473.0,220.0,1.5,1.5,0.0,0.0,200.0,50.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,165.0
Espresso Frappuccino® Blended Beverage,Venti®,Nonfat,No Whip,709.0,280.0,0.1,0.1,0.0,0.0,270.0,65.0,0.0,63.0,5.0,8.0,0.0,15.0,2.0,185.0
Espresso Frappuccino® Blended Beverage,Venti®,2%,No Whip,709.0,300.0,2.5,1.0,0.1,10.0,280.0,65.0,0.0,63.0,5.0,6.0,0.0,15.0,0.0,185.0
Espresso Frappuccino® Blended Beverage,Venti®,Whole,No Whip,709.0,310.0,4.0,2.0,0.1,10.0,270.0,65.0,0.0,63.0,4.0,6.0,0.0,15.0,2.0,185.0
Espresso Frappuccino® Blended Beverage,Venti®,Soy,No Whip,709.0,290.0,2.0,0.3,0.0,0.0,270.0,63.0,1.0,60.0,4.0,4.0,0.0,15.0,6.0,185.0
Espresso Frappuccino® Blended Beverage,Venti®,Coconut,No Whip,709.0,280.0,2.5,2.5,0.0,0.0,270.0,64.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,185.0
Java Chip Frappuccino® Blended Beverage,Tall,Nonfat,No Whip,354.0,230.0,3.0,2.0,0.0,0.0,180.0,47.0,2.0,44.0,4.0,4.0,0.0,10.0,20.0,75.0
